"cluster","treatment","Y","G","R","alpha","beta","gamma_sq","c1","c2","c1c2_ratio","B","niter","total_cost"
13,1,3,15,65,0,1.5,1,20,10,2,10000,80,9900
13,1,3,15,65,0,1.5,1,20,10,2,10000,80,9900
13,1,0,15,65,0,1.5,1,20,10,2,10000,80,9900
13,1,3,15,65,0,1.5,1,20,10,2,10000,80,9900
13,1,2,15,65,0,1.5,1,20,10,2,10000,80,9900
13,1,2,15,65,0,1.5,1,20,10,2,10000,80,9900
13,1,3,15,65,0,1.5,1,20,10,2,10000,80,9900
13,1,9,15,65,0,1.5,1,20,10,2,10000,80,9900
13,1,4,15,65,0,1.5,1,20,10,2,10000,80,9900
13,1,4,15,65,0,1.5,1,20,10,2,10000,80,9900
13,1,4,15,65,0,1.5,1,20,10,2,10000,80,9900
13,1,4,15,65,0,1.5,1,20,10,2,10000,80,9900
13,1,2,15,65,0,1.5,1,20,10,2,10000,80,9900
13,1,4,15,65,0,1.5,1,20,10,2,10000,80,9900
13,1,3,15,65,0,1.5,1,20,10,2,10000,80,9900
13,1,2,15,65,0,1.5,1,20,10,2,10000,80,9900
13,1,3,15,65,0,1.5,1,20,10,2,10000,80,9900
13,1,2,15,65,0,1.5,1,20,10,2,10000,80,9900
13,1,1,15,65,0,1.5,1,20,10,2,10000,80,9900
13,1,3,15,65,0,1.5,1,20,10,2,10000,80,9900
13,1,5,15,65,0,1.5,1,20,10,2,10000,80,9900
13,1,5,15,65,0,1.5,1,20,10,2,10000,80,9900
13,1,2,15,65,0,1.5,1,20,10,2,10000,80,9900
13,1,6,15,65,0,1.5,1,20,10,2,10000,80,9900
13,1,1,15,65,0,1.5,1,20,10,2,10000,80,9900
13,1,1,15,65,0,1.5,1,20,10,2,10000,80,9900
13,1,3,15,65,0,1.5,1,20,10,2,10000,80,9900
13,1,2,15,65,0,1.5,1,20,10,2,10000,80,9900
13,1,2,15,65,0,1.5,1,20,10,2,10000,80,9900
13,1,2,15,65,0,1.5,1,20,10,2,10000,80,9900
13,1,4,15,65,0,1.5,1,20,10,2,10000,80,9900
13,1,5,15,65,0,1.5,1,20,10,2,10000,80,9900
13,1,4,15,65,0,1.5,1,20,10,2,10000,80,9900
13,1,2,15,65,0,1.5,1,20,10,2,10000,80,9900
14,1,19,15,65,0,1.5,1,20,10,2,10000,80,9900
14,1,8,15,65,0,1.5,1,20,10,2,10000,80,9900
14,1,7,15,65,0,1.5,1,20,10,2,10000,80,9900
14,1,13,15,65,0,1.5,1,20,10,2,10000,80,9900
14,1,9,15,65,0,1.5,1,20,10,2,10000,80,9900
14,1,10,15,65,0,1.5,1,20,10,2,10000,80,9900
14,1,12,15,65,0,1.5,1,20,10,2,10000,80,9900
14,1,11,15,65,0,1.5,1,20,10,2,10000,80,9900
14,1,17,15,65,0,1.5,1,20,10,2,10000,80,9900
14,1,16,15,65,0,1.5,1,20,10,2,10000,80,9900
14,1,9,15,65,0,1.5,1,20,10,2,10000,80,9900
14,1,10,15,65,0,1.5,1,20,10,2,10000,80,9900
14,1,9,15,65,0,1.5,1,20,10,2,10000,80,9900
14,1,7,15,65,0,1.5,1,20,10,2,10000,80,9900
14,1,13,15,65,0,1.5,1,20,10,2,10000,80,9900
14,1,11,15,65,0,1.5,1,20,10,2,10000,80,9900
14,1,10,15,65,0,1.5,1,20,10,2,10000,80,9900
14,1,8,15,65,0,1.5,1,20,10,2,10000,80,9900
14,1,8,15,65,0,1.5,1,20,10,2,10000,80,9900
14,1,17,15,65,0,1.5,1,20,10,2,10000,80,9900
14,1,13,15,65,0,1.5,1,20,10,2,10000,80,9900
14,1,16,15,65,0,1.5,1,20,10,2,10000,80,9900
14,1,12,15,65,0,1.5,1,20,10,2,10000,80,9900
14,1,13,15,65,0,1.5,1,20,10,2,10000,80,9900
14,1,14,15,65,0,1.5,1,20,10,2,10000,80,9900
14,1,7,15,65,0,1.5,1,20,10,2,10000,80,9900
14,1,14,15,65,0,1.5,1,20,10,2,10000,80,9900
14,1,12,15,65,0,1.5,1,20,10,2,10000,80,9900
14,1,12,15,65,0,1.5,1,20,10,2,10000,80,9900
14,1,13,15,65,0,1.5,1,20,10,2,10000,80,9900
14,1,15,15,65,0,1.5,1,20,10,2,10000,80,9900
14,1,8,15,65,0,1.5,1,20,10,2,10000,80,9900
14,1,19,15,65,0,1.5,1,20,10,2,10000,80,9900
14,1,8,15,65,0,1.5,1,20,10,2,10000,80,9900
14,1,9,15,65,0,1.5,1,20,10,2,10000,80,9900
14,1,16,15,65,0,1.5,1,20,10,2,10000,80,9900
14,1,12,15,65,0,1.5,1,20,10,2,10000,80,9900
14,1,7,15,65,0,1.5,1,20,10,2,10000,80,9900
14,1,6,15,65,0,1.5,1,20,10,2,10000,80,9900
14,1,21,15,65,0,1.5,1,20,10,2,10000,80,9900
14,1,17,15,65,0,1.5,1,20,10,2,10000,80,9900
14,1,13,15,65,0,1.5,1,20,10,2,10000,80,9900
14,1,12,15,65,0,1.5,1,20,10,2,10000,80,9900
14,1,7,15,65,0,1.5,1,20,10,2,10000,80,9900
14,1,17,15,65,0,1.5,1,20,10,2,10000,80,9900
14,1,7,15,65,0,1.5,1,20,10,2,10000,80,9900
14,1,5,15,65,0,1.5,1,20,10,2,10000,80,9900
14,1,11,15,65,0,1.5,1,20,10,2,10000,80,9900
14,1,7,15,65,0,1.5,1,20,10,2,10000,80,9900
14,1,8,15,65,0,1.5,1,20,10,2,10000,80,9900
14,1,7,15,65,0,1.5,1,20,10,2,10000,80,9900
14,1,16,15,65,0,1.5,1,20,10,2,10000,80,9900
14,1,17,15,65,0,1.5,1,20,10,2,10000,80,9900
14,1,10,15,65,0,1.5,1,20,10,2,10000,80,9900
14,1,7,15,65,0,1.5,1,20,10,2,10000,80,9900
14,1,9,15,65,0,1.5,1,20,10,2,10000,80,9900
14,1,11,15,65,0,1.5,1,20,10,2,10000,80,9900
14,1,12,15,65,0,1.5,1,20,10,2,10000,80,9900
14,1,13,15,65,0,1.5,1,20,10,2,10000,80,9900
14,1,13,15,65,0,1.5,1,20,10,2,10000,80,9900
14,1,13,15,65,0,1.5,1,20,10,2,10000,80,9900
14,1,12,15,65,0,1.5,1,20,10,2,10000,80,9900
14,1,14,15,65,0,1.5,1,20,10,2,10000,80,9900
14,1,6,15,65,0,1.5,1,20,10,2,10000,80,9900
14,1,16,15,65,0,1.5,1,20,10,2,10000,80,9900
15,1,7,15,65,0,1.5,1,20,10,2,10000,80,9900
15,1,5,15,65,0,1.5,1,20,10,2,10000,80,9900
15,1,4,15,65,0,1.5,1,20,10,2,10000,80,9900
15,1,9,15,65,0,1.5,1,20,10,2,10000,80,9900
15,1,6,15,65,0,1.5,1,20,10,2,10000,80,9900
15,1,5,15,65,0,1.5,1,20,10,2,10000,80,9900
15,1,13,15,65,0,1.5,1,20,10,2,10000,80,9900
15,1,8,15,65,0,1.5,1,20,10,2,10000,80,9900
15,1,5,15,65,0,1.5,1,20,10,2,10000,80,9900
15,1,5,15,65,0,1.5,1,20,10,2,10000,80,9900
15,1,4,15,65,0,1.5,1,20,10,2,10000,80,9900
15,1,5,15,65,0,1.5,1,20,10,2,10000,80,9900
15,1,6,15,65,0,1.5,1,20,10,2,10000,80,9900
15,1,5,15,65,0,1.5,1,20,10,2,10000,80,9900
15,1,8,15,65,0,1.5,1,20,10,2,10000,80,9900
15,1,7,15,65,0,1.5,1,20,10,2,10000,80,9900
15,1,6,15,65,0,1.5,1,20,10,2,10000,80,9900
15,1,5,15,65,0,1.5,1,20,10,2,10000,80,9900
15,1,5,15,65,0,1.5,1,20,10,2,10000,80,9900
15,1,4,15,65,0,1.5,1,20,10,2,10000,80,9900
15,1,7,15,65,0,1.5,1,20,10,2,10000,80,9900
15,1,3,15,65,0,1.5,1,20,10,2,10000,80,9900
15,1,9,15,65,0,1.5,1,20,10,2,10000,80,9900
15,1,5,15,65,0,1.5,1,20,10,2,10000,80,9900
15,1,9,15,65,0,1.5,1,20,10,2,10000,80,9900
15,1,8,15,65,0,1.5,1,20,10,2,10000,80,9900
15,1,8,15,65,0,1.5,1,20,10,2,10000,80,9900
15,1,5,15,65,0,1.5,1,20,10,2,10000,80,9900
15,1,10,15,65,0,1.5,1,20,10,2,10000,80,9900
15,1,11,15,65,0,1.5,1,20,10,2,10000,80,9900
15,1,7,15,65,0,1.5,1,20,10,2,10000,80,9900
15,1,6,15,65,0,1.5,1,20,10,2,10000,80,9900
15,1,11,15,65,0,1.5,1,20,10,2,10000,80,9900
15,1,7,15,65,0,1.5,1,20,10,2,10000,80,9900
15,1,8,15,65,0,1.5,1,20,10,2,10000,80,9900
15,1,5,15,65,0,1.5,1,20,10,2,10000,80,9900
15,1,7,15,65,0,1.5,1,20,10,2,10000,80,9900
15,1,10,15,65,0,1.5,1,20,10,2,10000,80,9900
15,1,7,15,65,0,1.5,1,20,10,2,10000,80,9900
15,1,5,15,65,0,1.5,1,20,10,2,10000,80,9900
15,1,6,15,65,0,1.5,1,20,10,2,10000,80,9900
15,1,8,15,65,0,1.5,1,20,10,2,10000,80,9900
15,1,9,15,65,0,1.5,1,20,10,2,10000,80,9900
15,1,3,15,65,0,1.5,1,20,10,2,10000,80,9900
15,1,12,15,65,0,1.5,1,20,10,2,10000,80,9900
15,1,4,15,65,0,1.5,1,20,10,2,10000,80,9900
15,1,9,15,65,0,1.5,1,20,10,2,10000,80,9900
15,1,6,15,65,0,1.5,1,20,10,2,10000,80,9900
15,1,6,15,65,0,1.5,1,20,10,2,10000,80,9900
15,1,6,15,65,0,1.5,1,20,10,2,10000,80,9900
15,1,6,15,65,0,1.5,1,20,10,2,10000,80,9900
15,1,5,15,65,0,1.5,1,20,10,2,10000,80,9900
15,1,10,15,65,0,1.5,1,20,10,2,10000,80,9900
15,1,10,15,65,0,1.5,1,20,10,2,10000,80,9900
15,1,4,15,65,0,1.5,1,20,10,2,10000,80,9900
15,1,12,15,65,0,1.5,1,20,10,2,10000,80,9900
15,1,5,15,65,0,1.5,1,20,10,2,10000,80,9900
15,1,8,15,65,0,1.5,1,20,10,2,10000,80,9900
15,1,3,15,65,0,1.5,1,20,10,2,10000,80,9900
15,1,7,15,65,0,1.5,1,20,10,2,10000,80,9900
15,1,7,15,65,0,1.5,1,20,10,2,10000,80,9900
15,1,12,15,65,0,1.5,1,20,10,2,10000,80,9900
15,1,12,15,65,0,1.5,1,20,10,2,10000,80,9900
15,1,8,15,65,0,1.5,1,20,10,2,10000,80,9900
15,1,5,15,65,0,1.5,1,20,10,2,10000,80,9900
1,0,0,15,65,0,1.5,1,20,10,2,10000,81,9900
1,0,2,15,65,0,1.5,1,20,10,2,10000,81,9900
1,0,0,15,65,0,1.5,1,20,10,2,10000,81,9900
1,0,0,15,65,0,1.5,1,20,10,2,10000,81,9900
1,0,2,15,65,0,1.5,1,20,10,2,10000,81,9900
1,0,1,15,65,0,1.5,1,20,10,2,10000,81,9900
1,0,1,15,65,0,1.5,1,20,10,2,10000,81,9900
1,0,1,15,65,0,1.5,1,20,10,2,10000,81,9900
1,0,3,15,65,0,1.5,1,20,10,2,10000,81,9900
1,0,0,15,65,0,1.5,1,20,10,2,10000,81,9900
1,0,0,15,65,0,1.5,1,20,10,2,10000,81,9900
1,0,1,15,65,0,1.5,1,20,10,2,10000,81,9900
1,0,0,15,65,0,1.5,1,20,10,2,10000,81,9900
1,0,3,15,65,0,1.5,1,20,10,2,10000,81,9900
1,0,3,15,65,0,1.5,1,20,10,2,10000,81,9900
1,0,1,15,65,0,1.5,1,20,10,2,10000,81,9900
1,0,1,15,65,0,1.5,1,20,10,2,10000,81,9900
1,0,1,15,65,0,1.5,1,20,10,2,10000,81,9900
1,0,2,15,65,0,1.5,1,20,10,2,10000,81,9900
1,0,4,15,65,0,1.5,1,20,10,2,10000,81,9900
1,0,5,15,65,0,1.5,1,20,10,2,10000,81,9900
1,0,2,15,65,0,1.5,1,20,10,2,10000,81,9900
1,0,4,15,65,0,1.5,1,20,10,2,10000,81,9900
1,0,4,15,65,0,1.5,1,20,10,2,10000,81,9900
1,0,1,15,65,0,1.5,1,20,10,2,10000,81,9900
1,0,1,15,65,0,1.5,1,20,10,2,10000,81,9900
1,0,2,15,65,0,1.5,1,20,10,2,10000,81,9900
1,0,1,15,65,0,1.5,1,20,10,2,10000,81,9900
1,0,4,15,65,0,1.5,1,20,10,2,10000,81,9900
1,0,2,15,65,0,1.5,1,20,10,2,10000,81,9900
1,0,3,15,65,0,1.5,1,20,10,2,10000,81,9900
1,0,4,15,65,0,1.5,1,20,10,2,10000,81,9900
1,0,1,15,65,0,1.5,1,20,10,2,10000,81,9900
1,0,1,15,65,0,1.5,1,20,10,2,10000,81,9900
1,0,1,15,65,0,1.5,1,20,10,2,10000,81,9900
1,0,0,15,65,0,1.5,1,20,10,2,10000,81,9900
1,0,1,15,65,0,1.5,1,20,10,2,10000,81,9900
1,0,1,15,65,0,1.5,1,20,10,2,10000,81,9900
1,0,0,15,65,0,1.5,1,20,10,2,10000,81,9900
1,0,3,15,65,0,1.5,1,20,10,2,10000,81,9900
1,0,0,15,65,0,1.5,1,20,10,2,10000,81,9900
1,0,1,15,65,0,1.5,1,20,10,2,10000,81,9900
1,0,1,15,65,0,1.5,1,20,10,2,10000,81,9900
1,0,2,15,65,0,1.5,1,20,10,2,10000,81,9900
1,0,4,15,65,0,1.5,1,20,10,2,10000,81,9900
1,0,4,15,65,0,1.5,1,20,10,2,10000,81,9900
1,0,1,15,65,0,1.5,1,20,10,2,10000,81,9900
1,0,3,15,65,0,1.5,1,20,10,2,10000,81,9900
1,0,1,15,65,0,1.5,1,20,10,2,10000,81,9900
1,0,3,15,65,0,1.5,1,20,10,2,10000,81,9900
1,0,2,15,65,0,1.5,1,20,10,2,10000,81,9900
1,0,2,15,65,0,1.5,1,20,10,2,10000,81,9900
1,0,3,15,65,0,1.5,1,20,10,2,10000,81,9900
1,0,2,15,65,0,1.5,1,20,10,2,10000,81,9900
1,0,0,15,65,0,1.5,1,20,10,2,10000,81,9900
1,0,3,15,65,0,1.5,1,20,10,2,10000,81,9900
1,0,3,15,65,0,1.5,1,20,10,2,10000,81,9900
1,0,1,15,65,0,1.5,1,20,10,2,10000,81,9900
1,0,1,15,65,0,1.5,1,20,10,2,10000,81,9900
1,0,2,15,65,0,1.5,1,20,10,2,10000,81,9900
1,0,0,15,65,0,1.5,1,20,10,2,10000,81,9900
1,0,2,15,65,0,1.5,1,20,10,2,10000,81,9900
1,0,1,15,65,0,1.5,1,20,10,2,10000,81,9900
1,0,0,15,65,0,1.5,1,20,10,2,10000,81,9900
1,0,0,15,65,0,1.5,1,20,10,2,10000,81,9900
2,1,5,15,65,0,1.5,1,20,10,2,10000,81,9900
2,1,5,15,65,0,1.5,1,20,10,2,10000,81,9900
2,1,6,15,65,0,1.5,1,20,10,2,10000,81,9900
2,1,3,15,65,0,1.5,1,20,10,2,10000,81,9900
2,1,5,15,65,0,1.5,1,20,10,2,10000,81,9900
2,1,6,15,65,0,1.5,1,20,10,2,10000,81,9900
2,1,6,15,65,0,1.5,1,20,10,2,10000,81,9900
2,1,7,15,65,0,1.5,1,20,10,2,10000,81,9900
2,1,5,15,65,0,1.5,1,20,10,2,10000,81,9900
2,1,7,15,65,0,1.5,1,20,10,2,10000,81,9900
2,1,7,15,65,0,1.5,1,20,10,2,10000,81,9900
2,1,4,15,65,0,1.5,1,20,10,2,10000,81,9900
2,1,5,15,65,0,1.5,1,20,10,2,10000,81,9900
2,1,6,15,65,0,1.5,1,20,10,2,10000,81,9900
2,1,1,15,65,0,1.5,1,20,10,2,10000,81,9900
2,1,5,15,65,0,1.5,1,20,10,2,10000,81,9900
2,1,5,15,65,0,1.5,1,20,10,2,10000,81,9900
2,1,1,15,65,0,1.5,1,20,10,2,10000,81,9900
2,1,10,15,65,0,1.5,1,20,10,2,10000,81,9900
2,1,7,15,65,0,1.5,1,20,10,2,10000,81,9900
2,1,6,15,65,0,1.5,1,20,10,2,10000,81,9900
2,1,3,15,65,0,1.5,1,20,10,2,10000,81,9900
2,1,6,15,65,0,1.5,1,20,10,2,10000,81,9900
2,1,5,15,65,0,1.5,1,20,10,2,10000,81,9900
2,1,3,15,65,0,1.5,1,20,10,2,10000,81,9900
2,1,8,15,65,0,1.5,1,20,10,2,10000,81,9900
2,1,3,15,65,0,1.5,1,20,10,2,10000,81,9900
2,1,10,15,65,0,1.5,1,20,10,2,10000,81,9900
2,1,3,15,65,0,1.5,1,20,10,2,10000,81,9900
2,1,3,15,65,0,1.5,1,20,10,2,10000,81,9900
2,1,2,15,65,0,1.5,1,20,10,2,10000,81,9900
2,1,5,15,65,0,1.5,1,20,10,2,10000,81,9900
2,1,6,15,65,0,1.5,1,20,10,2,10000,81,9900
2,1,9,15,65,0,1.5,1,20,10,2,10000,81,9900
2,1,9,15,65,0,1.5,1,20,10,2,10000,81,9900
2,1,6,15,65,0,1.5,1,20,10,2,10000,81,9900
2,1,3,15,65,0,1.5,1,20,10,2,10000,81,9900
2,1,3,15,65,0,1.5,1,20,10,2,10000,81,9900
2,1,4,15,65,0,1.5,1,20,10,2,10000,81,9900
2,1,9,15,65,0,1.5,1,20,10,2,10000,81,9900
2,1,5,15,65,0,1.5,1,20,10,2,10000,81,9900
2,1,3,15,65,0,1.5,1,20,10,2,10000,81,9900
2,1,8,15,65,0,1.5,1,20,10,2,10000,81,9900
2,1,6,15,65,0,1.5,1,20,10,2,10000,81,9900
2,1,8,15,65,0,1.5,1,20,10,2,10000,81,9900
2,1,5,15,65,0,1.5,1,20,10,2,10000,81,9900
2,1,5,15,65,0,1.5,1,20,10,2,10000,81,9900
2,1,6,15,65,0,1.5,1,20,10,2,10000,81,9900
2,1,4,15,65,0,1.5,1,20,10,2,10000,81,9900
2,1,8,15,65,0,1.5,1,20,10,2,10000,81,9900
2,1,7,15,65,0,1.5,1,20,10,2,10000,81,9900
2,1,9,15,65,0,1.5,1,20,10,2,10000,81,9900
2,1,5,15,65,0,1.5,1,20,10,2,10000,81,9900
2,1,4,15,65,0,1.5,1,20,10,2,10000,81,9900
2,1,8,15,65,0,1.5,1,20,10,2,10000,81,9900
2,1,6,15,65,0,1.5,1,20,10,2,10000,81,9900
2,1,4,15,65,0,1.5,1,20,10,2,10000,81,9900
2,1,4,15,65,0,1.5,1,20,10,2,10000,81,9900
2,1,9,15,65,0,1.5,1,20,10,2,10000,81,9900
2,1,7,15,65,0,1.5,1,20,10,2,10000,81,9900
2,1,4,15,65,0,1.5,1,20,10,2,10000,81,9900
2,1,5,15,65,0,1.5,1,20,10,2,10000,81,9900
2,1,7,15,65,0,1.5,1,20,10,2,10000,81,9900
2,1,5,15,65,0,1.5,1,20,10,2,10000,81,9900
2,1,6,15,65,0,1.5,1,20,10,2,10000,81,9900
3,1,4,15,65,0,1.5,1,20,10,2,10000,81,9900
3,1,7,15,65,0,1.5,1,20,10,2,10000,81,9900
3,1,0,15,65,0,1.5,1,20,10,2,10000,81,9900
3,1,4,15,65,0,1.5,1,20,10,2,10000,81,9900
3,1,2,15,65,0,1.5,1,20,10,2,10000,81,9900
3,1,1,15,65,0,1.5,1,20,10,2,10000,81,9900
3,1,0,15,65,0,1.5,1,20,10,2,10000,81,9900
3,1,2,15,65,0,1.5,1,20,10,2,10000,81,9900
3,1,1,15,65,0,1.5,1,20,10,2,10000,81,9900
3,1,2,15,65,0,1.5,1,20,10,2,10000,81,9900
3,1,0,15,65,0,1.5,1,20,10,2,10000,81,9900
3,1,2,15,65,0,1.5,1,20,10,2,10000,81,9900
3,1,3,15,65,0,1.5,1,20,10,2,10000,81,9900
3,1,2,15,65,0,1.5,1,20,10,2,10000,81,9900
3,1,0,15,65,0,1.5,1,20,10,2,10000,81,9900
3,1,0,15,65,0,1.5,1,20,10,2,10000,81,9900
3,1,1,15,65,0,1.5,1,20,10,2,10000,81,9900
3,1,2,15,65,0,1.5,1,20,10,2,10000,81,9900
3,1,5,15,65,0,1.5,1,20,10,2,10000,81,9900
3,1,3,15,65,0,1.5,1,20,10,2,10000,81,9900
3,1,1,15,65,0,1.5,1,20,10,2,10000,81,9900
3,1,5,15,65,0,1.5,1,20,10,2,10000,81,9900
3,1,3,15,65,0,1.5,1,20,10,2,10000,81,9900
3,1,5,15,65,0,1.5,1,20,10,2,10000,81,9900
3,1,1,15,65,0,1.5,1,20,10,2,10000,81,9900
3,1,3,15,65,0,1.5,1,20,10,2,10000,81,9900
3,1,0,15,65,0,1.5,1,20,10,2,10000,81,9900
3,1,2,15,65,0,1.5,1,20,10,2,10000,81,9900
3,1,3,15,65,0,1.5,1,20,10,2,10000,81,9900
3,1,1,15,65,0,1.5,1,20,10,2,10000,81,9900
3,1,4,15,65,0,1.5,1,20,10,2,10000,81,9900
3,1,2,15,65,0,1.5,1,20,10,2,10000,81,9900
3,1,4,15,65,0,1.5,1,20,10,2,10000,81,9900
3,1,3,15,65,0,1.5,1,20,10,2,10000,81,9900
3,1,2,15,65,0,1.5,1,20,10,2,10000,81,9900
3,1,3,15,65,0,1.5,1,20,10,2,10000,81,9900
3,1,1,15,65,0,1.5,1,20,10,2,10000,81,9900
3,1,3,15,65,0,1.5,1,20,10,2,10000,81,9900
3,1,1,15,65,0,1.5,1,20,10,2,10000,81,9900
3,1,4,15,65,0,1.5,1,20,10,2,10000,81,9900
3,1,2,15,65,0,1.5,1,20,10,2,10000,81,9900
3,1,4,15,65,0,1.5,1,20,10,2,10000,81,9900
3,1,3,15,65,0,1.5,1,20,10,2,10000,81,9900
3,1,3,15,65,0,1.5,1,20,10,2,10000,81,9900
3,1,0,15,65,0,1.5,1,20,10,2,10000,81,9900
3,1,1,15,65,0,1.5,1,20,10,2,10000,81,9900
3,1,2,15,65,0,1.5,1,20,10,2,10000,81,9900
3,1,0,15,65,0,1.5,1,20,10,2,10000,81,9900
3,1,3,15,65,0,1.5,1,20,10,2,10000,81,9900
3,1,2,15,65,0,1.5,1,20,10,2,10000,81,9900
3,1,5,15,65,0,1.5,1,20,10,2,10000,81,9900
3,1,0,15,65,0,1.5,1,20,10,2,10000,81,9900
3,1,2,15,65,0,1.5,1,20,10,2,10000,81,9900
3,1,5,15,65,0,1.5,1,20,10,2,10000,81,9900
3,1,1,15,65,0,1.5,1,20,10,2,10000,81,9900
3,1,1,15,65,0,1.5,1,20,10,2,10000,81,9900
3,1,0,15,65,0,1.5,1,20,10,2,10000,81,9900
3,1,2,15,65,0,1.5,1,20,10,2,10000,81,9900
3,1,2,15,65,0,1.5,1,20,10,2,10000,81,9900
3,1,2,15,65,0,1.5,1,20,10,2,10000,81,9900
3,1,2,15,65,0,1.5,1,20,10,2,10000,81,9900
3,1,2,15,65,0,1.5,1,20,10,2,10000,81,9900
3,1,2,15,65,0,1.5,1,20,10,2,10000,81,9900
3,1,0,15,65,0,1.5,1,20,10,2,10000,81,9900
3,1,5,15,65,0,1.5,1,20,10,2,10000,81,9900
4,0,0,15,65,0,1.5,1,20,10,2,10000,81,9900
4,0,2,15,65,0,1.5,1,20,10,2,10000,81,9900
4,0,1,15,65,0,1.5,1,20,10,2,10000,81,9900
4,0,0,15,65,0,1.5,1,20,10,2,10000,81,9900
4,0,1,15,65,0,1.5,1,20,10,2,10000,81,9900
4,0,0,15,65,0,1.5,1,20,10,2,10000,81,9900
4,0,0,15,65,0,1.5,1,20,10,2,10000,81,9900
4,0,1,15,65,0,1.5,1,20,10,2,10000,81,9900
4,0,0,15,65,0,1.5,1,20,10,2,10000,81,9900
4,0,0,15,65,0,1.5,1,20,10,2,10000,81,9900
4,0,0,15,65,0,1.5,1,20,10,2,10000,81,9900
4,0,2,15,65,0,1.5,1,20,10,2,10000,81,9900
4,0,0,15,65,0,1.5,1,20,10,2,10000,81,9900
4,0,0,15,65,0,1.5,1,20,10,2,10000,81,9900
4,0,1,15,65,0,1.5,1,20,10,2,10000,81,9900
4,0,1,15,65,0,1.5,1,20,10,2,10000,81,9900
4,0,1,15,65,0,1.5,1,20,10,2,10000,81,9900
4,0,0,15,65,0,1.5,1,20,10,2,10000,81,9900
4,0,0,15,65,0,1.5,1,20,10,2,10000,81,9900
4,0,0,15,65,0,1.5,1,20,10,2,10000,81,9900
4,0,1,15,65,0,1.5,1,20,10,2,10000,81,9900
4,0,0,15,65,0,1.5,1,20,10,2,10000,81,9900
4,0,1,15,65,0,1.5,1,20,10,2,10000,81,9900
4,0,2,15,65,0,1.5,1,20,10,2,10000,81,9900
4,0,0,15,65,0,1.5,1,20,10,2,10000,81,9900
4,0,0,15,65,0,1.5,1,20,10,2,10000,81,9900
4,0,2,15,65,0,1.5,1,20,10,2,10000,81,9900
4,0,1,15,65,0,1.5,1,20,10,2,10000,81,9900
4,0,0,15,65,0,1.5,1,20,10,2,10000,81,9900
4,0,1,15,65,0,1.5,1,20,10,2,10000,81,9900
4,0,2,15,65,0,1.5,1,20,10,2,10000,81,9900
4,0,1,15,65,0,1.5,1,20,10,2,10000,81,9900
4,0,1,15,65,0,1.5,1,20,10,2,10000,81,9900
4,0,0,15,65,0,1.5,1,20,10,2,10000,81,9900
4,0,0,15,65,0,1.5,1,20,10,2,10000,81,9900
4,0,0,15,65,0,1.5,1,20,10,2,10000,81,9900
4,0,1,15,65,0,1.5,1,20,10,2,10000,81,9900
4,0,0,15,65,0,1.5,1,20,10,2,10000,81,9900
4,0,1,15,65,0,1.5,1,20,10,2,10000,81,9900
4,0,2,15,65,0,1.5,1,20,10,2,10000,81,9900
4,0,0,15,65,0,1.5,1,20,10,2,10000,81,9900
4,0,0,15,65,0,1.5,1,20,10,2,10000,81,9900
4,0,1,15,65,0,1.5,1,20,10,2,10000,81,9900
4,0,0,15,65,0,1.5,1,20,10,2,10000,81,9900
4,0,0,15,65,0,1.5,1,20,10,2,10000,81,9900
4,0,0,15,65,0,1.5,1,20,10,2,10000,81,9900
4,0,0,15,65,0,1.5,1,20,10,2,10000,81,9900
4,0,0,15,65,0,1.5,1,20,10,2,10000,81,9900
4,0,0,15,65,0,1.5,1,20,10,2,10000,81,9900
4,0,1,15,65,0,1.5,1,20,10,2,10000,81,9900
4,0,0,15,65,0,1.5,1,20,10,2,10000,81,9900
4,0,2,15,65,0,1.5,1,20,10,2,10000,81,9900
4,0,1,15,65,0,1.5,1,20,10,2,10000,81,9900
4,0,0,15,65,0,1.5,1,20,10,2,10000,81,9900
4,0,2,15,65,0,1.5,1,20,10,2,10000,81,9900
4,0,1,15,65,0,1.5,1,20,10,2,10000,81,9900
4,0,0,15,65,0,1.5,1,20,10,2,10000,81,9900
4,0,1,15,65,0,1.5,1,20,10,2,10000,81,9900
4,0,0,15,65,0,1.5,1,20,10,2,10000,81,9900
4,0,0,15,65,0,1.5,1,20,10,2,10000,81,9900
4,0,0,15,65,0,1.5,1,20,10,2,10000,81,9900
4,0,2,15,65,0,1.5,1,20,10,2,10000,81,9900
4,0,2,15,65,0,1.5,1,20,10,2,10000,81,9900
4,0,0,15,65,0,1.5,1,20,10,2,10000,81,9900
4,0,0,15,65,0,1.5,1,20,10,2,10000,81,9900
5,1,8,15,65,0,1.5,1,20,10,2,10000,81,9900
5,1,4,15,65,0,1.5,1,20,10,2,10000,81,9900
5,1,9,15,65,0,1.5,1,20,10,2,10000,81,9900
5,1,4,15,65,0,1.5,1,20,10,2,10000,81,9900
5,1,8,15,65,0,1.5,1,20,10,2,10000,81,9900
5,1,4,15,65,0,1.5,1,20,10,2,10000,81,9900
5,1,7,15,65,0,1.5,1,20,10,2,10000,81,9900
5,1,8,15,65,0,1.5,1,20,10,2,10000,81,9900
5,1,5,15,65,0,1.5,1,20,10,2,10000,81,9900
5,1,5,15,65,0,1.5,1,20,10,2,10000,81,9900
5,1,9,15,65,0,1.5,1,20,10,2,10000,81,9900
